transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2024-10-000017,23-10-2024,10,2024,North,SP-005,Arjun Sehgal,Electronics,Tablet Air,B2B,CUST-260450,10,25575.7,10,255757.0,25575.7,230181.3,16112.69,161126.9,69054.4,30.0,33333.33,False,Bank Transfer
TXN-2024-10-000018,02-10-2024,10,2024,North,SP-011,Harish Dhingra,Electronics,Tablet Air,B2B,CUST-323922,35,24049.46,10,841731.1,84173.11,757557.99,15151.16,530290.6,227267.39,30.0,33333.33,False,Bank Transfer
TXN-2024-10-000019,10-10-2024,10,2024,North,SP-018,Deepa Rao,Home Goods,Wall Clock,B2C,CUST-200822,5,851.11,10,4255.55,425.56,3829.99,383.0,1915.0,1914.99,50.0,33333.33,False,Credit Card
TXN-2024-10-000020,03-10-2024,10,2024,South,SP-031,Garima Jhaveri,Home Goods,Mixer Grinder,B2C,CUST-769609,3,4644.16,20,13932.48,2786.5,-11145.98,2693.61,8080.83,-3065.15,-27.5,36000.0,True,Credit Card
TXN-2024-10-000021,23-10-2024,10,2024,South,SP-024,Jyoti Mangal,Automotive,Tyre Inflator,B2C,CUST-549751,4,3259.74,15,13038.96,1955.84,11083.12,1792.86,7171.44,3911.68,35.29,36000.0,False,UPI
TXN-2024-10-000022,28-10-2024,10,2024,North,SP-011,Harish Dhingra,Electronics,Gaming Console,B2C,CUST-106241,4,46515.37,10,186061.48,18606.15,167455.33,31630.45,126521.8,40933.53,24.44,33333.33,False,Credit Card
TXN-2024-10-000023,16-10-2024,10,2024,North,SP-012,Mekhala Doshi,Sports,Cricket Bat,B2C,CUST-337257,1,3625.61,15,3625.61,543.84,3081.77,1994.09,1994.09,1087.68,35.29,33333.33,False,Cash
TXN-2024-10-000024,15-10-2024,10,2024,North,SP-005,Arjun Sehgal,Electronics,Tablet Air,B2C,CUST-901595,1,25665.1,15,25665.1,3849.76,21815.34,16169.01,16169.01,5646.33,25.88,33333.33,False,Bank Transfer
TXN-2024-10-000025,30-10-2024,10,2024,South,SP-022,Ishaan Lanka,Electronics,Tablet Air,B2C,CUST-181373,2,23964.82,10,47929.64,4792.96,43136.68,15097.84,30195.68,12941.0,30.0,36000.0,False,Credit Card
TXN-2024-10-000026,23-10-2024,10,2024,South,SP-033,Amrita Bhakta,Sports,Cycling Helmet,B2C,CUST-929762,5,1759.82,10,8799.1,879.91,7919.19,879.91,4399.55,3519.64,44.44,36000.0,False,UPI
TXN-2024-10-000027,29-10-2024,10,2024,South,SP-025,Anjali Comar,Clothing,Ethnic Kurta,B2C,CUST-595692,4,1826.95,10,7307.8,730.78,6577.02,730.78,2923.12,3653.9,55.56,36000.0,False,UPI
TXN-2024-10-000028,03-10-2024,10,2024,North,SP-016,Tristan Balakrishnan,Automotive,Car Perfume Set,B2B,CUST-916153,33,642.48,10,21201.84,2120.18,19081.66,256.99,8480.67,10600.99,55.56,33333.33,False,Bank Transfer
TXN-2024-10-000029,31-10-2024,10,2024,East,SP-034,Faraj Kara,Electronics,Bluetooth Speaker,B2C,CUST-859801,2,2791.44,10,5582.88,558.29,5024.59,1535.29,3070.58,1954.01,38.89,38181.82,False,UPI
TXN-2024-10-000030,29-10-2024,10,2024,North,SP-018,Deepa Rao,Sports,Cycling Helmet,B2B,CUST-263889,10,1853.98,20,18539.8,3707.96,14831.84,926.99,9269.9,5561.94,37.5,33333.33,False,Bank Transfer
TXN-2024-10-000031,04-10-2024,10,2024,North,SP-005,Arjun Sehgal,Automotive,Jump Starter Pack,B2C,CUST-566724,5,6545.46,10,32727.3,3272.73,29454.57,3927.28,19636.4,9818.17,33.33,33333.33,False,Credit Card
TXN-2024-10-000032,11-10-2024,10,2024,South,SP-019,Nicholas Kulkarni,Electronics,Tablet Air,B2C,CUST-545686,3,24025.99,20,72077.97,14415.59,57662.38,15136.37,45409.11,12253.27,21.25,36000.0,False,Cash
TXN-2024-10-000033,18-10-2024,10,2024,South,SP-020,Yashica Swamy,Clothing,Winter Jacket,B2C,CUST-519536,4,4499.99,20,17999.96,3599.99,14399.97,2160.0,8640.0,5759.97,40.0,36000.0,False,Credit Card
TXN-2024-10-000034,04-10-2024,10,2024,East,SP-036,Janani Hari,Home Goods,Sofa 3-Seater,B2B,CUST-237831,45,26795.6,15,1205802.0,180870.3,1024931.7,16613.27,747597.15,277334.55,27.06,38181.82,False,Bank Transfer
TXN-2024-10-000035,04-10-2024,10,2024,East,SP-037,Tanveer Varma,Clothing,Ethnic Kurta,B2B,CUST-437811,32,Rs.1820.07,20,58242.24,11648.45,46593.79,728.03,23296.96,23296.83,50.0,38181.82,False,Bank Transfer
TXN-2024-10-000036,18-10-2024,10,2024,North,SP-009,Manan Shere,Beauty,Lipstick Collection,B2C,CUST-971596,2,1749.85,5,3499.7,174.98,3324.72,699.94,1399.88,1924.84,57.89,33333.33,False,Bank Transfer
TXN-2024-10-000037,18-10-2024,10,2024,South,SP-020,Yashica Swamy,Electronics,Wireless Earbuds,B2C,CUST-152164,2,3499.27,10,6998.54,699.85,-6298.69,2029.58,4059.16,-2239.53,-35.56,36000.0,True,UPI
TXN-2024-10-000038,22-10-2024,10,2024,North,SP-015,Vidhi Thaman,Home Goods,Curtain Pair,B2C,CUST-454989,4,1229.63,20,4918.52,983.7,3934.82,590.22,2360.88,1573.94,40.0,33333.33,False,Credit Card
TXN-2024-10-000039,29-10-2024,10,2024,North,SP-005,Arjun Sehgal,Clothing,Denim Jeans,B2C,CUST-325260,3,2293.41,20,6880.23,1376.05,5504.18,963.23,2889.69,2614.49,47.5,33333.33,False,Bank Transfer
TXN-2024-10-000040,01-10-2024,10,2024,East,SP-044,Reva Bumb,Electronics,Smart TV 43 inch,B2C,CUST-792921,1,32309.17,0,32309.17,0.0,32309.17,21000.96,21000.96,11308.21,35.0,38181.82,False,Credit Card
TXN-2024-10-000041,11-10-2024,10,2024,South,SP-025,Anjali Comar,Sports,Yoga Mat,B2C,CUST-280454,5,1198.07,10,5990.35,599.04,5391.31,575.07,2875.35,2515.96,46.67,36000.0,False,UPI
TXN-2024-10-000042,02-10-2024,10,2024,East,SP-038,Ekiya Goyal,Sports,Running Shoes,B2B,CUST-109556,5,3652.05,5,18260.25,913.01,17347.24,1899.07,9495.35,7851.89,45.26,38181.82,False,UPI
TXN-2024-10-000043,30-10-2024,10,2024,South,SP-020,Yashica Swamy,Clothing,,B2C,CUST-182256,4,3383.44,10,13533.76,1353.38,12180.38,1454.88,5819.52,6360.86,52.22,36000.0,False,Cash
TXN-2024-10-000044,21-10-2024,10,2024,South,SP-022,Ishaan Lanka,Sports,Swimming Goggles,B2C,CUST-595397,1,944.26,10,944.26,94.43,849.83,424.92,424.92,424.91,50.0,36000.0,False,Credit Card
TXN-2024-10-000045,17-10-2024,10,2024,North,SP-008,Hitesh Anand,Electronics,Gaming Console,B2B,CUST-579042,33,44661.8,10,1473839.4,147383.94,1326455.46,30370.02,1002210.66,324244.8,24.44,33333.33,False,Bank Transfer
TXN-2024-10-000046,24-10-2024,10,2024,South,SP-021,Faras Pai,Clothing,Ethnic Kurta,B2C,CUST-135816,2,1809.86,20,3619.72,723.94,2895.78,723.94,1447.88,1447.9,50.0,36000.0,False,Credit Card
TXN-2024-10-000047,23-10-2024,10,2024,South,SP-025,Anjali Comar,Sports,Yoga Mat,B2C,CUST-746913,3,1216.27,15,3648.81,547.32,3101.49,583.81,1751.43,1350.06,43.53,36000.0,False,UPI
TXN-2024-10-000048,15-10-2024,10,2024,South,SP-023,Zansi Cherian,Sports,Badminton Set,B2B,CUST-517604,32,2245.97,10,71871.04,7187.1,64683.94,1122.98,35935.36,28748.58,44.44,36000.0,False,Bank Transfer
TXN-2024-10-000049,01-10-2024,10,2024,North,SP-011,Harish Dhingra,Electronics,Laptop Pro X1,B2B,CUST-346823,7,66484.48,10,465391.36,46539.14,418852.22,41220.38,288542.66,130309.56,31.11,33333.33,False,Bank Transfer
TXN-2024-10-000050,16-10-2024,10,2024,South,SP-030,Idika Desai,Electronics,Smartphone Y7,B2C,CUST-306137,5,18897.22,20,94486.1,18897.22,75588.88,11338.33,56691.65,18897.23,25.0,36000.0,False,UPI
TXN-2024-10-000051,17-10-2024,10,2024,East,SP-035,Hardik Seth,Electronics,Smart TV 43 inch,B2C,CUST-605735,3,33026.06,15,99078.18,14861.73,84216.45,21466.94,64400.82,19815.63,23.53,38181.82,False,UPI
TXN-2024-10-000052,17-10-2024,10,2024,South,SP-019,Nicholas Kulkarni,Automotive,Tyre Inflator,B2B,CUST-287440,21,3068.15,15,64431.15,9664.67,54766.48,1687.48,35437.08,19329.4,35.29,36000.0,False,Bank Transfer
TXN-2024-10-000053,15-10-2024,10,2024,West,SP-047,Darika Som,Clothing,Saree Silk,B2C,CUST-717173,3,3563.56,15,10690.68,1603.6,9087.08,1532.33,4596.99,4490.09,49.41,56000.0,False,Bank Transfer
TXN-2024-10-000054,23-10-2024,10,2024,North,SP-010,Zilmil Kota,Home Goods,Sofa 3-Seater,B2C,CUST-793543,1,26688.49,10,26688.49,2668.85,24019.64,16546.86,16546.86,7472.78,31.11,33333.33,False,UPI
TXN-2024-10-000055,21-10-2024,10,2024,South,SP-028,Aadhya Agrawal,Electronics,Gaming Console,B2B,CUST-730036,47,43365.33,10,2038170.51,203817.05,1834353.46,29488.42,1385955.74,448397.72,24.44,36000.0,False,Bank Transfer
TXN-2024-10-000056,14-10-2024,10,2024,South,SP-025,Anjali Comar,Home Goods,Curtain Pair,B2C,CUST-152388,2,1193.07,15,2386.14,357.92,2028.22,572.67,1145.34,882.88,43.53,36000.0,False,Cash
TXN-2024-10-000057,17-10-2024,10,2024,South,SP-029,Samarth Mani,Home Goods,Pressure Cooker 5L,B2B,CUST-551390,14,2274.41,15,31841.74,4776.26,27065.48,1250.93,17513.02,9552.46,35.29,36000.0,False,Bank Transfer
TXN-2024-10-000058,22-10-2024,10,2024,South,SP-024,Jyoti Mangal,Electronics,Gaming Console,B2B,CUST-173311,27,45651.14,10,1232580.78,123258.08,1109322.7,31042.78,838155.06,271167.64,24.44,36000.0,False,Credit Card
TXN-2024-10-000059,30-10-2024,10,2024,East,SP-042,Neel Chandra,Clothing,Sports T-Shirt,B2B,CUST-804017,42,779.46,0,32737.32,0.0,32737.32,296.19,12439.98,20297.34,62.0,38181.82,False,Credit Card
TXN-2024-10-000060,02-10-2024,10,2024,North,SP-001,Ekta Halder,Electronics,Smartphone Y7,B2C,CUST-103205,2,18308.61,10,36617.22,3661.72,32955.5,10985.17,21970.34,10985.16,33.33,33333.33,False,UPI
TXN-2024-10-000061,29-10-2024,10,2024,South,SP-021,Faras Pai,Clothing,Casual Sneakers,B2C,CUST-777174,2,2719.58,20,5439.16,1087.83,4351.33,1251.01,2502.02,1849.31,42.5,36000.0,False,UPI
TXN-2024-10-000062,28-10-2024,10,2024,West,SP-049,Amol Atwal,Sports,Running Shoes,B2C,CUST-795645,1,3869.1,5,3869.1,193.46,3675.64,2011.93,2011.93,1663.71,45.26,56000.0,False,UPI
TXN-2024-10-000063,25-10-2024,10,2024,North,SP-017,Zehaan Palla,Clothing,Sports T-Shirt,B2B,CUST-923202,45,818.11,5,36814.95,1840.75,34974.2,310.88,13989.6,20984.6,60.0,33333.33,False,Credit Card
TXN-2024-10-000064,08-10-2024,10,2024,South,SP-027,Ridhi Raghavan,Clothing,Sports T-Shirt,B2C,CUST-282578,3,764.03,15,2292.09,343.81,1948.28,290.33,870.99,1077.29,55.29,36000.0,False,UPI
TXN-2024-10-000065,01-10-2024,10,2024,South,SP-023,Zansi Cherian,Sports,Fitness Band,B2C,CUST-665661,5,2595.67,10,12978.35,1297.84,11680.51,1427.62,7138.1,4542.41,38.89,36000.0,False,Cash
TXN-2024-10-000066,28-10-2024,10,2024,West,SP-048,Idika Dhawan,Clothing,Ethnic Kurta,B2C,CUST-866104,2,1792.3,10,3584.6,358.46,3226.14,716.92,1433.84,1792.3,55.56,56000.0,False,Credit Card
TXN-2024-10-000067,14-10-2024,10,2024,East,SP-036,Janani Hari,Electronics,Gaming Console,B2B,CUST-843333,8,45412.26,5,363298.08,18164.9,345133.18,30880.34,247042.72,98090.46,28.42,38181.82,False,Bank Transfer
TXN-2024-10-000068,21-10-2024,10,2024,South,SP-020,Yashica Swamy,Electronics,Wireless Earbuds,B2C,CUST-331671,5,3332.44,10,16662.2,1666.22,14995.98,1932.82,9664.1,5331.88,35.56,36000.0,False,UPI
TXN-2024-10-000069,30-10-2024,10,2024,South,SP-020,Yashica Swamy,Sports,Gym Dumbbells 5kg,B2C,CUST-710219,2,1556.94,10,3113.88,311.39,2802.49,809.61,1619.22,1183.27,42.22,36000.0,False,UPI
TXN-2024-10-000070,14-10-2024,10,2024,North,SP-008,Hitesh Anand,Electronics,,B2B,CUST-923846,48,26195.12,10,1257365.76,125736.58,1131629.18,16502.93,792140.64,339488.54,30.0,33333.33,False,Bank Transfer
TXN-2024-10-000071,16-10-2024,10,2024,North,SP-009,Manan Shere,Home Goods,Sofa 3-Seater,B2C,CUST-622967,5,28735.45,15,143677.25,21551.59,122125.66,17815.98,89079.9,33045.76,27.06,33333.33,False,Credit Card
TXN-2024-10-000072,03-10-2024,10,2024,East,SP-040,Bhavna Bawa,Clothing,Denim Jeans,B2C,CUST-608317,4,2249.21,0,8996.84,0.0,8996.84,944.67,3778.68,5218.16,58.0,38181.82,False,Credit Card
TXN-2024-10-000073,15-10-2024,10,2024,South,SP-032,William Bhardwaj,Clothing,Denim Jeans,B2C,CUST-121980,3,2128.87,15,6386.61,957.99,5428.62,894.13,2682.39,2746.23,50.59,36000.0,False,Credit Card
TXN-2024-10-000074,02-10-2024,10,2024,West,SP-045,Onkar Sundaram,Electronics,Tablet Air,B2C,CUST-359150,4,Rs.25181.28,10,100725.12,10072.51,90652.61,15864.21,63456.84,27195.77,30.0,56000.0,False,Credit Card
TXN-2024-10-000075,03-10-2024,10,2024,West,SP-050,Pavani Sachar,Electronics,Bluetooth Speaker,B2B,CUST-812707,10,2783.33,10,27833.3,2783.33,25049.97,1530.83,15308.3,9741.67,38.89,56000.0,False,Bank Transfer
TXN-2024-10-000076,25-10-2024,10,2024,North,SP-011,Harish Dhingra,Home Goods,Sofa 3-Seater,B2C,CUST-551563,1,28031.81,15,28031.81,4204.77,23827.04,17379.72,17379.72,6447.32,27.06,33333.33,False,Credit Card
TXN-2024-10-000077,18-10-2024,10,2024,South,SP-024,Jyoti Mangal,Sports,Swimming Goggles,B2B,CUST-238743,37,922.78,10,34142.86,3414.29,30728.57,415.25,15364.25,15364.32,50.0,36000.0,False,Bank Transfer
TXN-2024-10-000078,07-10-2024,10,2024,North,SP-009,Manan Shere,Home Goods,Wall Clock,B2C,CUST-605085,5,865.54,0,4327.7,0.0,4327.7,389.49,1947.45,2380.25,55.0,33333.33,False,Bank Transfer
TXN-2024-10-000079,28-10-2024,10,2024,South,SP-023,Zansi Cherian,Clothing,Casual Sneakers,B2B,CUST-438977,9,2800.18,0,25201.62,0.0,25201.62,1288.08,11592.72,13608.9,54.0,36000.0,False,Bank Transfer
TXN-2024-10-000080,03-10-2024,10,2024,South,SP-021,Faras Pai,Home Goods,Dinner Set 24pc,B2C,CUST-486701,2,3110.21,10,6220.42,622.04,-5598.38,1617.31,3234.62,-2363.76,-42.22,36000.0,True,Credit Card
TXN-2024-10-000081,22-10-2024,10,2024,North,SP-004,Divya Rajagopal,Sports,Cycling Helmet,B2C,CUST-618603,3,1711.27,5,5133.81,256.69,4877.12,855.63,2566.89,2310.23,47.37,33333.33,False,Credit Card
TXN-2024-10-000082,04-10-2024,10,2024,North,SP-002,Samar Bains,Clothing,Ethnic Kurta,B2C,CUST-759712,5,1763.23,20,8816.15,1763.23,7052.92,705.29,3526.45,3526.47,50.0,33333.33,False,Cash
TXN-2024-10-000083,28-10-2024,10,2024,North,SP-005,Arjun Sehgal,Clothing,Ethnic Kurta,B2B,CUST-100300,38,1808.72,10,68731.36,6873.14,61858.22,723.49,27492.62,34365.6,55.56,33333.33,False,Bank Transfer
TXN-2024-10-000084,04-10-2024,10,2024,West,SP-048,Idika Dhawan,Home Goods,Bed Sheet Set,B2C,CUST-712936,4,1744.94,20,6979.76,1395.95,5583.81,872.47,3489.88,2093.93,37.5,56000.0,False,UPI
TXN-2024-10-000085,08-10-2024,10,2024,North,SP-007,Pallavi Chakrabarti,Electronics,Laptop Pro X1,B2B,CUST-518039,47,64682.02,10,3040054.94,304005.49,2736049.45,40102.85,1884833.95,851215.5,31.11,33333.33,False,Bank Transfer
TXN-2024-10-000086,18-10-2024,10,2024,East,SP-043,Qasim Pradhan,Home Goods,Sofa 3-Seater,B2C,CUST-809821,4,27475.55,10,109902.2,10990.22,98911.98,17034.84,68139.36,30772.62,31.11,38181.82,False,UPI
TXN-2024-10-000087,14-10-2024,10,2024,East,SP-038,Ekiya Goyal,Home Goods,Pressure Cooker 5L,B2B,CUST-629698,50,2136.04,10,106802.0,10680.2,96121.8,1174.82,58741.0,37380.8,38.89,38181.82,False,Bank Transfer
TXN-2024-10-000088,09-10-2024,10,2024,North,SP-004,Divya Rajagopal,Home Goods,Wall Clock,B2C,CUST-581094,4,886.1,15,3544.4,531.66,3012.74,398.75,1595.0,1417.74,47.06,33333.33,False,Credit Card
TXN-2024-10-000089,04-10-2024,10,2024,North,SP-007,Pallavi Chakrabarti,Clothing,Denim Jeans,B2C,CUST-966483,2,2253.82,10,4507.64,450.76,4056.88,946.6,1893.2,2163.68,53.33,33333.33,False,UPI
TXN-2024-10-000090,31-10-2024,10,2024,East,SP-036,Janani Hari,Sports,Yoga Mat,B2C,CUST-199164,3,1193.14,15,3579.42,536.91,3042.51,572.71,1718.13,1324.38,43.53,38181.82,False,Credit Card
TXN-2024-10-000091,14-10-2024,10,2024,North,SP-005,Arjun Sehgal,Electronics,Gaming Console,B2C,CUST-755810,5,Rs.43867.97,20,219339.85,43867.97,175471.88,29830.22,149151.1,26320.78,15.0,33333.33,False,Credit Card
TXN-2024-10-000092,30-10-2024,10,2024,North,SP-016,Tristan Balakrishnan,Electronics,Smart Watch,B2C,CUST-530575,3,8343.4,5,25030.2,1251.51,23778.69,4839.17,14517.51,9261.18,38.95,33333.33,False,UPI
TXN-2024-10-000093,25-10-2024,10,2024,South,SP-025,Anjali Comar,Clothing,Ethnic Kurta,B2C,CUST-406714,3,1791.92,10,5375.76,537.58,4838.18,716.77,2150.31,2687.87,55.56,36000.0,False,Credit Card
TXN-2024-10-000094,17-10-2024,10,2024,South,SP-025,Anjali Comar,Sports,Running Shoes,B2C,CUST-884379,4,3629.75,0,14519.0,0.0,14519.0,1887.47,7549.88,6969.12,48.0,36000.0,False,Credit Card
TXN-2024-10-000095,15-10-2024,10,2024,West,SP-046,Yamini Buch,Electronics,Smart Watch,B2B,CUST-583869,28,8245.86,10,230884.08,23088.41,207795.67,4782.6,133912.8,73882.87,35.56,56000.0,False,Credit Card
TXN-2024-10-000096,30-10-2024,10,2024,West,SP-048,Idika Dhawan,Home Goods,Wall Clock,B2C,CUST-439970,1,821.35,10,821.35,82.14,739.21,369.61,369.61,369.6,50.0,56000.0,False,UPI
TXN-2024-10-000097,23-10-2024,10,2024,East,SP-041,Zansi Buch,Electronics,Smart Watch,B2B,CUST-686346,11,8629.29,10,94922.19,9492.22,85429.97,5004.99,55054.89,30375.08,35.56,38181.82,False,Credit Card
TXN-2024-10-000098,18-10-2024,10,2024,South,SP-021,Faras Pai,Home Goods,Dinner Set 24pc,B2C,CUST-523833,3,3313.08,10,9939.24,993.92,8945.32,1722.8,5168.4,3776.92,42.22,36000.0,False,Cash
TXN-2024-10-000099,02-10-2024,10,2024,South,SP-029,Samarth Mani,Clothing,Ethnic Kurta,B2B,CUST-397549,9,1851.94,10,16667.46,1666.75,15000.71,740.78,6667.02,8333.69,55.56,36000.0,False,Credit Card
TXN-2024-10-000100,11-10-2024,10,2024,South,SP-025,Anjali Comar,Home Goods,Bed Sheet Set,B2B,CUST-695745,18,1753.28,0,31559.04,0.0,31559.04,876.64,15779.52,15779.52,50.0,36000.0,False,Bank Transfer
TXN-2024-10-000101,03-10-2024,10,2024,South,SP-021,Faras Pai,Home Goods,Air Purifier,B2C,CUST-847643,4,11696.23,10,46784.92,4678.49,42106.43,7017.74,28070.96,14035.47,33.33,36000.0,False,UPI
TXN-2024-10-000102,10-10-2024,10,2024,West,SP-049,Amol Atwal,Home Goods,Mixer Grinder,B2B,CUST-691870,36,4456.03,15,160417.08,24062.56,136354.52,2584.5,93042.0,43312.52,31.76,56000.0,False,UPI
TXN-2024-10-000103,24-10-2024,10,2024,North,SP-017,Zehaan Palla,Clothing,,B2C,CUST-310587,4,3585.9,20,14343.6,2868.72,11474.88,1541.94,6167.76,5307.12,46.25,33333.33,False,UPI
TXN-2024-10-000104,01-10-2024,10,2024,East,SP-034,Faraj Kara,Electronics,Smart Watch,B2C,CUST-934173,2,8286.18,15,16572.36,2485.85,14086.51,4805.98,9611.96,4474.55,31.76,38181.82,False,Credit Card
TXN-2024-10-000105,23-10-2024,10,2024,West,SP-046,Yamini Buch,Clothing,Formal Shirt,B2B,CUST-650690,19,1148.32,20,21818.08,4363.62,17454.46,516.74,9818.06,7636.4,43.75,56000.0,False,Bank Transfer
TXN-2024-10-000106,01-10-2024,10,2024,North,SP-011,Harish Dhingra,Electronics,Wireless Earbuds,B2B,CUST-774518,13,3490.29,10,45373.77,4537.38,40836.39,2024.37,26316.81,14519.58,35.56,33333.33,False,Bank Transfer
TXN-2024-10-000107,02-10-2024,10,2024,West,SP-045,Onkar Sundaram,Electronics,,B2B,CUST-832258,50,68185.66,15,3409283.0,511392.45,2897890.55,42275.11,2113755.5,784135.05,27.06,56000.0,False,Bank Transfer
TXN-2024-10-000108,18-10-2024,10,2024,West,SP-045,Onkar Sundaram,Sports,Yoga Mat,B2C,CUST-605140,2,1180.66,15,2361.32,354.2,2007.12,566.72,1133.44,873.68,43.53,56000.0,False,Credit Card
TXN-2024-10-000109,07-10-2024,10,2024,North,SP-002,Samar Bains,Clothing,Denim Jeans,B2C,CUST-210042,3,2278.98,15,6836.94,1025.54,5811.4,957.17,2871.51,2939.89,50.59,33333.33,False,Credit Card
TXN-2024-10-000110,23-10-2024,10,2024,North,SP-013,Garima Bhasin,Home Goods,Air Purifier,B2C,CUST-653050,3,11928.0,10,35784.0,3578.4,32205.6,7156.8,21470.4,10735.2,33.33,33333.33,False,UPI
TXN-2024-10-000111,18-10-2024,10,2024,West,SP-046,Yamini Buch,Electronics,Smart Watch,B2B,CUST-139402,13,8297.37,20,107865.81,21573.16,86292.65,4812.47,62562.11,23730.54,27.5,56000.0,False,Bank Transfer
TXN-2024-10-000112,15-10-2024,10,2024,North,SP-017,Zehaan Palla,Sports,Fitness Band,B2C,CUST-460143,2,2563.85,15,5127.7,769.16,4358.54,1410.12,2820.24,1538.3,35.29,33333.33,False,Credit Card
TXN-2024-10-000113,11-10-2024,10,2024,North,SP-005,Arjun Sehgal,Clothing,Winter Jacket,B2B,CUST-378964,15,4429.08,5,66436.2,3321.81,63114.39,2125.96,31889.4,31224.99,49.47,33333.33,False,Cash
TXN-2024-10-000114,02-10-2024,10,2024,West,SP-049,Amol Atwal,Electronics,Smart Watch,B2C,CUST-891951,1,8182.16,20,8182.16,1636.43,6545.73,4745.65,4745.65,1800.08,27.5,56000.0,False,Credit Card
