transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2023-03-000069,14-03-2023,3,2023,South,SP-028,Aadhya Agrawal,Home Goods,Pressure Cooker 5L,B2C,CUST-775909,5,2142.99,0,10714.95,0.0,10714.95,1178.64,5893.2,4821.75,45.0,33000.0,False,Cash
TXN-2023-03-000070,02-03-2023,3,2023,North,SP-010,Zilmil Kota,Sports,Fitness Band,B2C,CUST-477151,3,2455.42,10,7366.26,736.63,6629.63,1350.48,4051.44,2578.19,38.89,30555.56,False,UPI
TXN-2023-03-000071,03-03-2023,3,2023,North,SP-014,Anay Merchant,Beauty,Electric Shaver,B2C,CUST-745685,3,3388.51,5,10165.53,508.28,9657.25,1965.34,5896.02,3761.23,38.95,30555.56,False,UPI
TXN-2023-03-000072,07-03-2023,3,2023,South,SP-026,Adweta Nayar,Home Goods,Bed Sheet Set,B2C,CUST-339597,4,1737.81,0,6951.24,0.0,6951.24,868.9,3475.6,3475.64,50.0,33000.0,False,UPI
TXN-2023-03-000073,02-03-2023,3,2023,South,SP-030,Idika Desai,Sports,Yoga Mat,B2B,CUST-615818,17,1213.76,5,20633.92,1031.7,19602.22,582.6,9904.2,9698.02,49.47,33000.0,False,Bank Transfer
TXN-2023-03-000074,22-03-2023,3,2023,north,SP-018,Deepa Rao,Home Goods,,B2C,CUST-566170,3,1780.92,5,5342.76,267.14,5075.62,890.46,2671.38,2404.24,47.37,30555.56,False,Cash
TXN-2023-03-000075,17-03-2023,3,2023,North,SP-018,Deepa Rao,Home Goods,Wall Clock,B2B,CUST-774554,8,835.24,0,6681.92,0.0,6681.92,375.86,3006.88,3675.04,55.0,30555.56,False,Bank Transfer
TXN-2023-03-000076,07-03-2023,3,2023,South,SP-030,Idika Desai,Clothing,Saree Silk,B2C,CUST-608420,3,3344.41,10,10033.23,1003.32,9029.91,1438.1,4314.3,4715.61,52.22,33000.0,False,UPI
TXN-2023-03-000077,23-03-2023,3,2023,East,SP-041,Zansi Buch,Sports,Badminton Set,B2C,CUST-829727,2,2166.5,10,4333.0,433.3,3899.7,1083.25,2166.5,1733.2,44.44,35000.0,False,UPI
TXN-2023-03-000078,06-03-2023,3,2023,North,SP-002,Samar Bains,Electronics,Smart TV 43 inch,B2C,CUST-688796,4,32767.45,0,131069.8,0.0,131069.8,21298.84,85195.36,45874.44,35.0,30555.56,False,UPI
TXN-2023-03-000079,29-03-2023,3,2023,South,SP-020,Yashica Swamy,Clothing,Ethnic Kurta,B2B,CUST-599115,24,1885.07,0,45241.68,0.0,45241.68,754.03,18096.72,27144.96,60.0,33000.0,False,Bank Transfer
TXN-2023-03-000080,24-03-2023,3,2023,North,SP-016,Tristan Balakrishnan,Sports,Swimming Goggles,B2B,CUST-924733,25,981.25,0,24531.25,0.0,24531.25,441.56,11039.0,13492.25,55.0,30555.56,False,Bank Transfer
TXN-2023-03-000081,24-03-2023,3,2023,South,SP-025,Anjali Comar,Sports,Running Shoes,B2C,CUST-797390,4,3921.78,0,15687.12,0.0,15687.12,2039.33,8157.32,7529.8,48.0,33000.0,False,Credit Card
TXN-2023-03-000082,20-03-2023,3,2023,North,SP-011,Harish Dhingra,Clothing,Winter Jacket,B2C,CUST-597403,5,4332.4,0,21662.0,0.0,21662.0,2079.55,10397.75,11264.25,52.0,30555.56,False,UPI
TXN-2023-03-000083,01-03-2023,3,2023,North,SP-004,Divya Rajagopal,Clothing,Casual Sneakers,B2B,CUST-525067,6,2771.35,20,16628.1,3325.62,13302.48,1274.82,7648.92,5653.56,42.5,30555.56,False,Credit Card
TXN-2023-03-000084,07-03-2023,3,2023,South,SP-031,Garima Jhaveri,Electronics,,B2C,CUST-989298,4,2882.81,10,11531.24,1153.12,10378.12,1585.55,6342.2,4035.92,38.89,33000.0,False,UPI
TXN-2023-03-000085,03-03-2023,3,2023,South,SP-023,Zansi Cherian,Electronics,Smart TV 43 inch,B2C,CUST-892237,2,32656.53,20,65313.06,13062.61,52250.45,21226.74,42453.48,9796.97,18.75,33000.0,False,Cash
TXN-2023-03-000086,31-03-2023,3,2023,West,SP-046,Yamini Buch,Home Goods,Bed Sheet Set,B2C,CUST-693770,3,1736.74,15,5210.22,781.53,4428.69,868.37,2605.11,1823.58,41.18,51333.33,False,UPI
TXN-2023-03-000087,01-03-2023,3,2023,South,SP-019,Nicholas Kulkarni,Electronics,Smart TV 43 inch,B2C,CUST-573439,2,31584.62,20,63169.24,12633.85,50535.39,20530.0,41060.0,9475.39,18.75,33000.0,False,Credit Card
TXN-2023-03-000088,06-03-2023,3,2023,North,SP-012,Mekhala Doshi,Sports,Cricket Bat,B2C,CUST-966601,3,3624.1,5,10872.3,543.62,10328.68,1993.26,5979.78,4348.9,42.11,30555.56,False,Cash
TXN-2023-03-000089,13-03-2023,3,2023,East,SP-040,Bhavna Bawa,Electronics,Bluetooth Speaker,B2C,CUST-100710,2,2932.13,5,5864.26,293.21,5571.05,1612.67,3225.34,2345.71,42.11,35000.0,False,UPI
TXN-2023-03-000090,20-03-2023,3,2023,North,SP-018,Deepa Rao,Beauty,Makeup Brush Set,B2B,CUST-461890,27,1544.42,10,41699.34,4169.93,37529.41,617.77,16679.79,20849.62,55.56,30555.56,False,Credit Card
TXN-2023-03-000091,08-03-2023,3,2023,South,SP-028,Aadhya Agrawal,Clothing,Casual Sneakers,B2B,CUST-272384,24,2913.14,0,69915.36,0.0,69915.36,1340.04,32160.96,37754.4,54.0,33000.0,False,Bank Transfer
TXN-2023-03-000092,27-03-2023,3,2023,West,SP-047,Darika Som,Sports,Cricket Bat,B2C,CUST-319768,1,3597.18,0,3597.18,0.0,3597.18,1978.45,1978.45,1618.73,45.0,51333.33,False,UPI
TXN-2023-03-000093,14-03-2023,3,2023,North,SP-013,Garima Bhasin,Clothing,,B2C,CUST-587502,3,837.09,15,2511.27,376.69,2134.58,318.09,954.27,1180.31,55.29,30555.56,False,UPI
TXN-2023-03-000094,20-03-2023,3,2023,South,SP-019,Nicholas Kulkarni,Home Goods,Mixer Grinder,B2B,CUST-349125,8,4305.77,5,34446.16,1722.31,32723.85,2497.35,19978.8,12745.05,38.95,33000.0,False,Bank Transfer
TXN-2023-03-000095,24-03-2023,3,2023,South,SP-028,Aadhya Agrawal,Sports,Badminton Set,B2C,CUST-295060,5,Rs.2218.57,0,11092.85,0.0,11092.85,1109.29,5546.45,5546.4,50.0,33000.0,False,UPI
TXN-2023-03-000096,03-03-2023,3,2023,North,SP-013,Garima Bhasin,Electronics,Smart Watch,B2C,CUST-946206,3,8894.16,0,26682.48,0.0,26682.48,5158.61,15475.83,11206.65,42.0,30555.56,False,UPI
TXN-2023-03-000097,29-03-2023,3,2023,South,SP-033,Amrita Bhakta,Sports,Badminton Set,B2C,CUST-690326,5,2104.48,0,10522.4,0.0,10522.4,1052.24,5261.2,5261.2,50.0,33000.0,False,Credit Card
TXN-2023-03-000098,24-03-2023,3,2023,East,SP-038,Ekiya Goyal,Sports,Fitness Band,B2B,CUST-374808,25,2443.62,20,61090.5,12218.1,48872.4,1343.99,33599.75,15272.65,31.25,35000.0,False,Credit Card
TXN-2023-03-000099,28-03-2023,3,2023,South,SP-029,Samarth Mani,Home Goods,Pressure Cooker 5L,B2C,CUST-524769,2,2260.16,5,4520.32,226.02,4294.3,1243.09,2486.18,1808.12,42.11,33000.0,False,UPI
TXN-2023-03-000100,03-03-2023,3,2023,South,SP-024,Jyoti Mangal,Home Goods,,B2C,CUST-897323,4,Rs.1827.44,5,7309.76,365.49,6944.27,913.72,3654.88,3289.39,47.37,33000.0,False,Bank Transfer
TXN-2023-03-000101,01-03-2023,3,2023,North,SP-005,Arjun Sehgal,Electronics,Wireless Earbuds,B2B,CUST-923399,24,3369.19,5,80860.56,4043.03,76817.53,1954.13,46899.12,29918.41,38.95,30555.56,False,Bank Transfer
TXN-2023-03-000102,17-03-2023,3,2023,South,SP-021,Faras Pai,Home Goods,Air Purifier,B2B,CUST-765362,7,11881.69,0,83171.83,0.0,83171.83,7129.01,49903.07,33268.76,40.0,33000.0,False,Credit Card
TXN-2023-03-000103,10-03-2023,3,2023,South,SP-027,Ridhi Raghavan,Sports,Swimming Goggles,B2B,CUST-632167,49,919.78,10,45069.22,4506.92,40562.3,413.9,20281.1,20281.2,50.0,33000.0,False,Bank Transfer
TXN-2023-03-000104,16-03-2023,3,2023,South,SP-033,Amrita Bhakta,Clothing,Denim Jeans,B2B,CUST-662868,13,2169.48,5,28203.24,1410.16,26793.08,911.18,11845.34,14947.74,55.79,33000.0,False,Bank Transfer
TXN-2023-03-000105,23-03-2023,3,2023,North,SP-010,Zilmil Kota,Electronics,Smartphone Y7,B2C,CUST-647564,1,17463.7,10,17463.7,1746.37,15717.33,10478.22,10478.22,5239.11,33.33,30555.56,False,UPI
TXN-2023-03-000106,06-03-2023,3,2023,East,SP-036,Janani Hari,Beauty,Lipstick Collection,B2C,CUST-340421,1,1803.29,5,1803.29,90.16,1713.13,721.32,721.32,991.81,57.89,35000.0,False,UPI
TXN-2023-03-000107,13-03-2023,3,2023,North,SP-014,Anay Merchant,Home Goods,Wall Clock,B2B,CUST-479856,42,826.64,0,34718.88,0.0,-34718.88,371.99,15623.58,-19095.3,-55.0,30555.56,True,UPI
TXN-2023-03-000108,09-03-2023,3,2023,West,SP-050,Pavani Sachar,Home Goods,Mixer Grinder,B2B,CUST-618920,32,4288.26,0,137224.32,0.0,137224.32,2487.19,79590.08,57634.24,42.0,51333.33,False,Bank Transfer
TXN-2023-03-000109,14-03-2023,3,2023,East,SP-037,Tanveer Varma,Home Goods,Bed Sheet Set,B2C,CUST-617928,4,1737.06,10,6948.24,694.82,6253.42,868.53,3474.12,2779.3,44.44,35000.0,False,Credit Card
TXN-2023-03-000110,24-03-2023,3,2023,East,SP-044,Reva Bumb,Clothing,Winter Jacket,B2B,CUST-487401,15,4531.78,10,67976.7,6797.67,61179.03,2175.25,32628.75,28550.28,46.67,35000.0,False,Cash
TXN-2023-03-000111,17-03-2023,3,2023,West,SP-050,Pavani Sachar,Beauty,Electric Shaver,B2C,CUST-845631,1,3413.57,0,3413.57,0.0,3413.57,1979.87,1979.87,1433.7,42.0,51333.33,False,UPI
TXN-2023-03-000112,14-03-2023,3,2023,North,SP-004,Divya Rajagopal,Home Goods,Dinner Set 24pc,B2B,CUST-408727,47,3333.9,5,156693.3,7834.66,148858.64,1733.63,81480.61,67378.03,45.26,30555.56,False,Bank Transfer
TXN-2023-03-000113,23-03-2023,3,2023,South,SP-031,Garima Jhaveri,Home Goods,Curtain Pair,B2C,CUST-937498,3,1220.79,10,3662.37,366.24,3296.13,585.98,1757.94,1538.19,46.67,33000.0,False,Credit Card
TXN-2023-03-000114,31-03-2023,3,2023,North,SP-014,Anay Merchant,Clothing,Ethnic Kurta,B2C,CUST-215421,1,1883.47,5,1883.47,94.17,1789.3,753.39,753.39,1035.91,57.89,30555.56,False,UPI
TXN-2023-03-000115,17-03-2023,3,2023,South,SP-022,Ishaan Lanka,Electronics,Tablet Air,B2C,CUST-970441,2,24750.24,5,49500.48,2475.02,47025.46,15592.65,31185.3,15840.16,33.68,33000.0,False,Cash
