transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2022-03-000057,2022-03-14,3,2022,2022-03,South,SP-020,Yashica Swamy,Home Goods,Wall Clock,B2C,CUST-133589,5,875.62,10.0,4378.1,437.81,3940.29,394.03,1970.15,1970.14,50.0,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000061,2022-03-25,3,2022,2022-03,South,SP-030,Idika Desai,Home Goods,Dinner Set 24pc,B2C,CUST-223436,1,3228.51,15.0,3228.51,484.28,2744.23,1678.83,1678.83,1065.4,38.82,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000072,2022-03-01,3,2022,2022-03,South,SP-033,Amrita Bhakta,Sports,Running Shoes,B2B,CUST-762215,16,3809.71,5.0,60955.36,3047.77,57907.59,1981.05,31696.8,26210.79,45.26,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000075,2022-03-23,3,2022,2022-03,South,SP-032,William Bhardwaj,Home Goods,Mixer Grinder,B2C,CUST-719171,5,4279.4,10.0,21397.0,2139.7,19257.3,2482.05,12410.25,6847.05,35.56,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000078,2022-03-18,3,2022,2022-03,East,SP-043,Qasim Pradhan,Clothing,Denim Jeans,B2B,CUST-586060,35,2287.72,0.0,80070.2,0.0,80070.2,960.84,33629.4,46440.8,58.0,31818.18,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000079,2022-03-11,3,2022,2022-03,North,SP-008,Hitesh Anand,Clothing,Saree Silk,B2C,CUST-414869,5,3497.35,5.0,17486.75,874.34,16612.41,1503.86,7519.3,9093.11,54.74,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000086,2022-03-09,3,2022,2022-03,South,SP-030,Idika Desai,Home Goods,Sofa 3-Seater,B2C,CUST-114901,2,28776.03,5.0,57552.06,2877.6,54674.46,17841.14,35682.28,18992.18,34.74,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000087,2022-03-10,3,2022,2022-03,South,SP-029,Samarth Mani,Home Goods,Curtain Pair,B2C,CUST-603174,1,1247.73,0.0,1247.73,0.0,1247.73,598.91,598.91,648.82,52.0,30000.0,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000095,2022-03-17,3,2022,2022-03,East,SP-035,Hardik Seth,Beauty,Electric Shaver,B2C,CUST-945783,1,3579.48,10.0,3579.48,357.95,3221.53,2076.1,2076.1,1145.43,35.56,31818.18,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000097,2022-03-15,3,2022,2022-03,South,SP-031,Garima Jhaveri,Clothing,Denim Jeans,B2B,CUST-268128,9,2302.45,10.0,20722.05,2072.2,18649.85,967.03,8703.27,9946.58,53.33,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000098,2022-03-29,3,2022,2022-03,North,SP-017,Zehaan Palla,Clothing,Sports T-Shirt,B2C,CUST-468451,4,788.02,5.0,3152.08,157.6,2994.48,299.45,1197.8,1796.68,60.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000100,2022-03-28,3,2022,2022-03,South,SP-031,Garima Jhaveri,Automotive,Jump Starter Pack,B2C,CUST-768455,2,6421.74,0.0,12843.48,0.0,12843.48,3853.04,7706.08,5137.4,40.0,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000101,2022-03-22,3,2022,2022-03,East,SP-041,Zansi Buch,Sports,Yoga Mat,B2C,CUST-684536,2,1147.89,10.0,2295.78,229.58,2066.2,550.99,1101.98,964.22,46.67,31818.18,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000111,2022-03-14,3,2022,2022-03,North,SP-017,Zehaan Palla,Electronics,Tablet Air,B2B,CUST-526635,9,25295.23,5.0,227657.06,11382.85,216274.22,15935.99,143423.9,72850.31,33.68,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000120,2022-03-16,3,2022,2022-03,East,SP-035,Hardik Seth,Beauty,Makeup Brush Set,B2C,CUST-525709,1,1535.9,15.0,1535.9,230.38,1305.52,614.36,614.36,691.16,52.94,31818.18,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000123,2022-03-31,3,2022,2022-03,South,SP-030,Idika Desai,Beauty,Hair Dryer Pro,B2C,CUST-232814,1,2920.6,0.0,2920.6,0.0,2920.6,1606.33,1606.33,1314.27,45.0,30000.0,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000127,2022-03-25,3,2022,2022-03,South,SP-021,Faras Pai,Electronics,Smart Watch,B2C,CUST-401636,5,8662.11,5.0,43310.55,2165.53,41145.02,5024.02,25120.1,16024.92,38.95,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000129,2022-03-04,3,2022,2022-03,East,SP-040,Bhavna Bawa,Sports,Fitness Band,B2C,CUST-525244,5,2606.8,5.0,13034.0,651.7,12382.3,1433.74,7168.7,5213.6,42.11,31818.18,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000146,2022-03-16,3,2022,2022-03,North,SP-018,Deepa Rao,Home Goods,Dinner Set 24pc,B2B,CUST-647386,12,3267.97,5.0,39215.64,1960.78,37254.86,1699.34,20392.08,16862.78,45.26,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000149,2022-03-30,3,2022,2022-03,East,SP-038,Ekiya Goyal,Sports,Fitness Band,B2B,CUST-682964,20,2445.49,15.0,48909.8,7336.47,41573.33,1345.02,26900.4,14672.93,35.29,31818.18,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000162,2022-03-11,3,2022,2022-03,North,SP-011,Harish Dhingra,Sports,Running Shoes,B2C,CUST-929527,5,3762.38,10.0,18811.9,1881.19,16930.71,1956.44,9782.2,7148.51,42.22,27777.78,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000163,2022-03-11,3,2022,2022-03,North,SP-018,Deepa Rao,Electronics,Smartphone Y7,B2C,CUST-667358,1,18849.43,10.0,18849.43,1884.94,16964.49,11309.66,11309.66,5654.83,33.33,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000165,2022-03-25,3,2022,2022-03,North,SP-014,Anay Merchant,Electronics,Tablet Air,B2C,CUST-340469,1,24029.65,0.0,24029.65,0.0,24029.65,15138.68,15138.68,8890.97,37.0,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000169,2022-03-09,3,2022,2022-03,North,SP-002,Samar Bains,Electronics,Smart TV 43 inch,B2B,CUST-239070,17,33213.6,0.0,564631.2,0.0,564631.2,21588.84,367010.28,197620.92,35.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000171,2022-03-09,3,2022,2022-03,East,SP-036,Janani Hari,Electronics,Laptop Pro X1,B2C,CUST-484452,1,66148.98,0.0,66148.98,0.0,66148.98,41012.37,41012.37,25136.61,38.0,31818.18,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000193,2022-03-02,3,2022,2022-03,North,SP-004,Divya Rajagopal,Clothing,Formal Trousers,B2C,CUST-925717,5,1661.59,0.0,8307.95,0.0,8307.95,731.1,3655.5,4652.45,56.0,27777.78,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000203,2022-03-08,3,2022,2022-03,East,SP-044,Reva Bumb,Home Goods,Pressure Cooker 5L,B2C,CUST-923278,3,2135.77,5.0,6407.31,320.37,6086.94,1174.67,3524.01,2562.93,42.11,31818.18,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000208,2022-03-23,3,2022,2022-03,South,SP-019,Nicholas Kulkarni,Electronics,Wireless Earbuds,B2C,CUST-230300,4,3620.59,10.0,14482.36,1448.24,13034.12,2099.94,8399.76,4634.36,35.56,30000.0,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000209,2022-03-11,3,2022,2022-03,North,SP-018,Deepa Rao,Beauty,Face Serum 30ml,B2C,CUST-998572,3,1157.73,10.0,3473.19,347.32,3125.87,463.09,1389.27,1736.6,55.56,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000213,2022-03-29,3,2022,2022-03,West,SP-048,Idika Dhawan,Sports,Fitness Band,B2C,CUST-802016,2,2390.93,5.0,4781.86,239.09,4542.77,1315.01,2630.02,1912.75,42.11,46666.67,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000219,2022-03-08,3,2022,2022-03,South,SP-029,Samarth Mani,Electronics,Tablet Air,B2B,CUST-408106,26,25015.18,0.0,650394.7,0.0,650394.7,15759.56,409748.56,240646.12,37.0,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000220,2022-03-14,3,2022,2022-03,North,SP-007,Pallavi Chakrabarti,Electronics,Laptop Pro X1,B2C,CUST-531165,1,64505.43,10.0,64505.43,6450.54,58054.89,39993.37,39993.37,18061.52,31.11,27777.78,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000226,2022-03-15,3,2022,2022-03,East,SP-039,Lekha Kadakia,Sports,Running Shoes,B2B,CUST-843312,38,3774.37,0.0,143426.06,0.0,143426.06,1962.67,74581.46,68844.6,48.0,31818.18,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000233,2022-03-23,3,2022,2022-03,North,SP-017,Zehaan Palla,Electronics,Smart Watch,B2C,CUST-108789,5,8563.5,10.0,42817.5,4281.75,38535.75,4966.83,24834.15,13701.6,35.56,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000237,2022-03-28,3,2022,2022-03,South,SP-029,Samarth Mani,Electronics,Gaming Console,B2C,CUST-225515,3,43196.82,0.0,129590.46,0.0,129590.46,29373.84,88121.52,41468.94,32.0,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000245,2022-03-31,3,2022,2022-03,South,SP-020,Yashica Swamy,Sports,Yoga Mat,B2C,CUST-882254,3,1219.0,0.0,3657.0,0.0,3657.0,585.12,1755.36,1901.64,52.0,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000247,2022-03-17,3,2022,2022-03,North,SP-012,Mekhala Doshi,Clothing,Formal Shirt,B2C,CUST-549492,3,1145.15,20.0,3435.45,687.09,2748.36,515.32,1545.96,1202.4,43.75,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000250,2022-03-28,3,2022,2022-03,East,SP-042,Neel Chandra,Home Goods,Air Purifier,B2C,CUST-192672,3,11471.1,0.0,34413.3,0.0,34413.3,6882.66,20647.98,13765.32,40.0,31818.18,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000252,2022-03-09,3,2022,2022-03,South,SP-024,Jyoti Mangal,Home Goods,Air Purifier,B2B,CUST-366366,11,11975.09,0.0,131725.98,0.0,131725.98,7185.05,79035.55,52690.44,40.0,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000253,2022-03-18,3,2022,2022-03,South,SP-033,Amrita Bhakta,Electronics,Tablet Air,B2C,CUST-633804,3,26086.51,0.0,78259.53,0.0,78259.53,16434.5,49303.5,28956.03,37.0,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000256,2022-03-02,3,2022,2022-03,East,SP-037,Tanveer Varma,Clothing,Winter Jacket,B2C,CUST-221455,3,4438.72,0.0,13316.16,0.0,13316.16,2130.59,6391.77,6924.39,52.0,31818.18,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000273,2022-03-10,3,2022,2022-03,North,SP-015,Vidhi Thaman,Sports,Badminton Set,B2B,CUST-645252,18,2252.75,0.0,40549.5,0.0,40549.5,1126.38,20274.84,20274.66,50.0,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000286,2022-03-23,3,2022,2022-03,South,SP-031,Garima Jhaveri,Clothing,Sports T-Shirt,B2C,CUST-555342,1,832.06,10.0,832.06,83.21,-748.85,316.18,316.18,-432.67,-57.78,30000.0,true,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000291,2022-03-18,3,2022,2022-03,East,SP-044,Reva Bumb,Beauty,Hair Dryer Pro,B2C,CUST-911235,3,2799.58,0.0,8398.74,0.0,8398.74,1539.77,4619.31,3779.43,45.0,31818.18,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000295,2022-03-21,3,2022,2022-03,North,SP-010,Zilmil Kota,Sports,Swimming Goggles,B2C,CUST-246518,2,973.71,10.0,1947.42,194.74,1752.68,438.17,876.34,876.34,50.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000298,2022-03-28,3,2022,2022-03,North,SP-002,Samar Bains,Sports,Badminton Set,B2B,CUST-170038,41,2257.42,10.0,92554.22,9255.42,83298.8,1128.71,46277.11,37021.69,44.44,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000299,2022-03-30,3,2022,2022-03,East,SP-038,Ekiya Goyal,Electronics,Laptop Pro X1,B2B,CUST-659453,30,62774.34,0.0,1883230.2,0.0,1883230.2,38920.09,1167602.8,715627.5,38.0,31818.18,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000301,2022-03-08,3,2022,2022-03,North,SP-003,Vihaan Mody,Clothing,Ethnic Kurta,B2C,CUST-312460,3,1728.43,0.0,5185.29,0.0,5185.29,691.37,2074.11,3111.18,60.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000306,2022-03-21,3,2022,2022-03,West,SP-047,Darika Som,Clothing,Casual Sneakers,B2C,CUST-177946,1,2867.72,0.0,2867.72,0.0,2867.72,1319.15,1319.15,1548.57,54.0,46666.67,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000311,2022-03-22,3,2022,2022-03,North,SP-016,Tristan Balakrishnan,Beauty,Hair Dryer Pro,B2C,CUST-799689,2,2772.4,0.0,5544.8,0.0,5544.8,1524.82,3049.64,2495.16,45.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000318,2022-03-25,3,2022,2022-03,North,SP-011,Harish Dhingra,Home Goods,Curtain Pair,B2C,CUST-886716,1,1145.41,0.0,1145.41,0.0,1145.41,549.8,549.8,595.61,52.0,27777.78,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000323,2022-03-08,3,2022,2022-03,South,SP-027,Ridhi Raghavan,Beauty,Perfume Set,B2C,CUST-289214,1,2200.01,5.0,2200.01,110.0,2090.01,924.0,924.0,1166.01,55.79,30000.0,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000337,2022-03-30,3,2022,2022-03,North,SP-013,Garima Bhasin,Electronics,Gaming Console,B2B,CUST-295833,17,43758.59,20.0,743896.0,148779.2,595116.8,29755.84,505849.28,89267.54,15.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000342,2022-03-23,3,2022,2022-03,East,SP-041,Zansi Buch,Home Goods,Pressure Cooker 5L,B2C,CUST-100686,5,2306.1,20.0,11530.5,2306.1,9224.4,1268.36,6341.8,2882.6,31.25,31818.18,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000343,2022-03-31,3,2022,2022-03,North,SP-013,Garima Bhasin,Clothing,Ethnic Kurta,B2C,CUST-382410,2,1779.28,0.0,3558.56,0.0,3558.56,711.71,1423.42,2135.14,60.0,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000344,2022-03-28,3,2022,2022-03,North,SP-001,Ekta Halder,Clothing,Saree Silk,B2C,CUST-447998,4,3421.16,0.0,13684.64,0.0,13684.64,1471.1,5884.4,7800.24,57.0,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000347,2022-03-23,3,2022,2022-03,North,SP-012,Mekhala Doshi,Automotive,Steering Wheel Cover,B2B,CUST-512272,21,1175.7,0.0,24689.7,0.0,24689.7,564.34,11851.14,12838.56,52.0,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000348,2022-03-28,3,2022,2022-03,South,SP-026,Adweta Nayar,Clothing,Casual Sneakers,B2C,CUST-408453,2,2894.28,0.0,5788.56,0.0,5788.56,1331.37,2662.74,3125.82,54.0,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000350,2022-03-09,3,2022,2022-03,North,SP-009,Manan Shere,Home Goods,Curtain Pair,B2C,CUST-672713,2,1217.41,0.0,2434.82,0.0,2434.82,584.36,1168.72,1266.1,52.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000353,2022-03-25,3,2022,2022-03,West,SP-048,Idika Dhawan,Home Goods,Dinner Set 24pc,B2C,CUST-280205,3,3262.16,0.0,9786.48,0.0,9786.48,1696.32,5088.96,4697.52,48.0,46666.67,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000354,2022-03-23,3,2022,2022-03,South,SP-025,Anjali Comar,Automotive,Car Vacuum Cleaner,B2B,CUST-737468,49,2787.99,10.0,136611.52,13661.15,122950.36,1449.75,71037.75,51912.61,42.22,30000.0,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000355,2022-03-23,3,2022,2022-03,North,SP-012,Mekhala Doshi,Clothing,Denim Jeans,B2C,CUST-211369,2,2252.69,0.0,4505.38,0.0,4505.38,946.13,1892.26,2613.12,58.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000361,2022-03-31,3,2022,2022-03,South,SP-021,Faras Pai,Electronics,Laptop Pro X1,B2B,CUST-449820,17,65972.81,5.0,1121537.8,56076.89,1065460.9,40903.14,695353.4,370107.5,34.74,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000364,2022-03-08,3,2022,2022-03,North,SP-011,Harish Dhingra,Electronics,Tablet Air,B2C,CUST-483894,2,25913.44,0.0,51826.88,0.0,51826.88,16325.47,32650.94,19175.94,37.0,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000366,2022-03-02,3,2022,2022-03,South,SP-022,Ishaan Lanka,Electronics,Smart Watch,B2C,CUST-116836,4,8838.53,10.0,35354.12,3535.41,31818.71,5126.35,20505.4,11313.31,35.56,30000.0,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000368,2022-03-23,3,2022,2022-03,North,SP-012,Mekhala Doshi,Electronics,Smart TV 43 inch,B2C,CUST-227940,4,32832.15,10.0,131328.6,13132.86,118195.74,21340.9,85363.6,32832.14,27.78,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000371,2022-03-07,3,2022,2022-03,North,SP-017,Zehaan Palla,Sports,Cycling Helmet,B2C,CUST-446966,4,1815.38,0.0,7261.52,0.0,7261.52,907.69,3630.76,3630.76,50.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000372,2022-03-15,3,2022,2022-03,North,SP-018,Deepa Rao,Home Goods,Curtain Pair,B2B,CUST-910471,31,1155.55,15.0,35822.05,5373.31,30448.74,554.66,17194.46,13254.28,43.53,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000380,2022-03-07,3,2022,2022-03,South,SP-033,Amrita Bhakta,Home Goods,Air Purifier,B2B,CUST-773867,9,12524.63,0.0,112721.67,0.0,112721.67,7514.78,67633.02,45088.65,40.0,30000.0,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000383,2022-03-14,3,2022,2022-03,North,SP-014,Anay Merchant,Electronics,Smart TV 43 inch,B2B,CUST-398176,48,32246.83,10.0,1547847.9,154784.78,1393063.0,20960.44,1006101.1,386961.94,27.78,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000384,2022-03-31,3,2022,2022-03,North,SP-017,Zehaan Palla,Home Goods,Curtain Pair,B2B,CUST-614462,29,1250.87,5.0,36275.23,1813.76,34461.47,600.42,17412.18,17049.29,49.47,27777.78,false,Cash,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000386,2022-03-07,3,2022,2022-03,South,SP-026,Adweta Nayar,Clothing,Formal Trousers,B2C,CUST-883181,3,1606.3,0.0,4818.9,0.0,4818.9,706.77,2120.31,2698.59,56.0,30000.0,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000388,2022-03-03,3,2022,2022-03,North,SP-012,Mekhala Doshi,Automotive,Steering Wheel Cover,B2C,CUST-651370,2,1239.45,15.0,2478.9,371.84,2107.06,594.94,1189.88,917.18,43.53,27777.78,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000390,2022-03-28,3,2022,2022-03,North,SP-005,Arjun Sehgal,Home Goods,Air Purifier,B2B,CUST-250169,9,11730.9,15.0,105578.1,15836.72,89741.38,7038.54,63346.86,26394.52,29.41,27777.78,false,Bank Transfer,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000405,2022-03-14,3,2022,2022-03,North,SP-014,Anay Merchant,Electronics,Tablet Air,B2C,CUST-347749,5,25007.67,0.0,125038.35,0.0,125038.35,15754.83,78774.15,46264.2,37.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000408,2022-03-22,3,2022,2022-03,South,SP-024,Jyoti Mangal,Home Goods,Mixer Grinder,B2C,CUST-859993,3,4722.59,15.0,14167.77,2125.17,12042.6,2739.1,8217.3,3825.3,31.76,30000.0,false,UPI,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
TXN-2022-03-000410,2022-03-11,3,2022,2022-03,North,SP-008,Hitesh Anand,Clothing,Formal Shirt,B2B,CUST-705666,41,1242.91,0.0,50959.31,0.0,50959.31,559.31,22931.71,28027.6,55.0,27777.78,false,Credit Card,2022_03_sales.csv,2026-07-04T12:08:18.820+05:30
